Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Marital,In_relationship,Cluster,PCA1,PCA2
22448.0,1,0,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,38,2282,0,1,0,0,0,0,0,1,0,0,37,19,0,Married,1,3,-1.6608782277778034,-0.6975871655327366
82014.0,0,0,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,1,59,2837,0,0,1,0,0,0,0,1,0,0,1480,1449,0,Single,0,2,2.2114953609618477,1.2944407116685959
34213.0,1,1,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,1,57,2819,0,0,0,0,1,0,0,1,0,0,91,65,0,Widow,0,1,-1.1395046000015117,1.3779400281455758
25358.0,0,1,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,73,2501,0,0,0,0,1,0,0,0,0,1,24,16,0,Widow,0,1,-1.525049280512423,1.3890786107030213
35544.0,1,0,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,42,2272,0,0,1,0,0,0,0,0,1,0,63,59,0,Single,0,1,-1.1286081809242752,1.3771318754974786
36634.0,0,1,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,0,66,2556,0,0,0,1,0,0,0,0,1,0,305,275,0,Together,1,3,-0.8446446719141125,-0.7190865696395893
62670.0,0,1,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,66,2306,0,1,0,0,0,0,0,0,0,1,787,749,0,Married,1,0,0.6412162928009463,-0.758320577721087
50334.0,0,1,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,48,2499,0,0,0,1,0,1,0,0,0,0,560,426,0,Together,1,3,-0.061094248420458526,-0.7397625525013705
72066.0,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,1,39,2165,0,0,1,0,0,0,0,1,0,0,1758,1724,2,Single,0,2,2.214998805075109,1.2989174282442453
50729.0,1,1,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,62,2582,0,0,1,0,0,0,0,0,0,1,444,392,0,Single,0,1,-0.1385544319844072,1.3519771022371752
34916.0,2,0,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,52,2569,0,0,0,1,0,0,0,1,0,0,189,147,0,Together,1,3,-1.0467539018550778,-0.7145822938257848
64892.0,0,1,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,44,2190,1,0,0,0,0,0,0,1,0,0,837,772,0,Divorced,0,2,0.8313911591603284,1.3276589761428965
43602.0,1,1,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0,54,2329,0,0,1,0,0,0,0,1,0,0,49,30,0,Single,0,1,-0.8704261651793223,1.3687013537856672
33996.0,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,31,2450,0,0,1,0,0,0,0,0,0,1,65,59,0,Single,0,1,-1.179059025216961,1.3787671254523899
41473.0,1,0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,35,2534,0,0,1,0,0,1,0,0,0,0,67,58,0,Single,0,1,-0.9209643705563603,1.3706034346396907
63246.0,0,2,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,53,2472,0,1,0,0,0,0,0,0,0,1,765,758,0,Married,1,0,0.6337167934521286,-0.7584454825150027
36732.0,1,1,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,61,2341,0,1,0,0,0,0,0,0,0,1,40,33,0,Married,1,3,-1.1688307761427845,-0.7131643416127731
69084.0,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,50,2381,0,1,0,0,0,0,0,0,0,1,1556,1526,0,Married,1,0,1.8109711586927326,-0.7827790193219457
77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,53,2651,0,1,0,0,0,0,0,0,0,1,1502,1475,1,Married,1,0,2.04104692940532,-0.7909770700902952
37929.0,0,0,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1,35,2493,0,0,1,0,0,0,0,0,0,1,255,245,2,Single,0,1,-0.8097606431657643,1.3701744347895917
86610.0,0,0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,69,2456,0,0,0,1,0,0,0,1,0,0,1550,1497,0,Together,1,0,2.40273179323464,-0.8016714677981324
80141.0,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1,34,2693,0,1,0,0,0,0,0,0,1,0,2051,2011,1,Married,1,0,2.800799893859537,-0.8060452443303876
72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,65,2550,0,1,0,0,0,1,0,0,0,0,874,767,1,Married,1,0,1.089429242588326,-0.7711193396584678
69016.0,0,1,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,50,2743,0,1,0,0,0,0,0,1,0,0,1372,1211,0,Married,1,0,1.5812248033860283,-0.7785192698738155
20193.0,0,0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,29,2737,0,0,0,1,0,1,0,0,0,0,73,64,0,Together,1,3,-1.693476341091056,-0.6959577715097336
27573.0,1,0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,45,2620,0,1,0,0,0,0,0,1,0,0,229,214,0,Married,1,3,-1.2483559346584057,-0.7075195755152219
15862.0,1,0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,41,2526,0,0,1,0,0,0,1,0,0,0,26,16,0,Single,0,1,-1.8472252910855216,1.3993434430646883
49544.0,1,0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,44,2661,0,1,0,0,0,0,0,0,0,1,381,358,0,Married,1,3,-0.3093443093946175,-0.7348326355661212
33228.0,1,0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,40,2316,0,1,0,0,0,0,0,1,0,0,66,61,0,Married,1,3,-1.2564894037367729,-0.7099513437842657
70440.0,0,0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,42,2423,0,0,0,1,0,0,0,1,0,0,1484,1396,1,Together,1,0,1.7683388530534578,-0.782613335436534
38232.0,1,1,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,49,2322,0,0,0,1,0,0,0,1,0,0,89,56,0,Together,1,3,-1.0569856201244163,-0.715907702615376
22554.0,1,1,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,65,2762,0,1,0,0,0,0,0,0,0,1,37,33,0,Married,1,3,-1.6572543138842801,-0.6977022555849656
23536.0,1,0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,37,2184,0,1,0,0,0,0,0,0,0,1,9,8,0,Married,1,3,-1.6582894603621345,-0.6981314796648747
49413.0,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,68,2406,0,1,0,0,0,0,0,1,0,0,258,212,0,Married,1,3,-0.4658493024818236,-0.7318922063861167
42231.0,1,1,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,51,2255,0,1,0,0,0,0,0,1,0,0,33,29,0,Married,1,3,-0.9894836038978612,-0.718975662626949
78789.0,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,40,2849,1,0,0,0,0,0,0,0,1,0,1671,1588,0,Divorced,0,2,2.337312978449219,1.2935971072420267
56534.0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,52,2500,0,0,0,1,0,0,0,1,0,0,769,723,2,Together,1,0,0.4091917780839217,-0.7512488917668775
58350.0,0,1,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,49,2700,0,0,1,0,0,0,0,1,0,0,921,841,0,Single,0,2,0.7115570291494584,1.3328510241167324
81217.0,0,0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,31,2504,0,0,1,0,0,0,0,1,0,0,1073,989,0,Single,0,2,1.681200983173595,1.304565127397935
49090.0,0,1,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,69,2504,0,0,1,0,0,0,0,1,0,0,588,488,0,Single,0,1,-0.01660623950066286,1.350480719126335
61787.0,0,0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,33,2517,1,0,0,0,0,0,0,0,1,0,1234,1149,0,Divorced,0,2,1.2159246117290015,1.3219986727904163
18169.0,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,35,2654,0,1,0,0,0,0,0,0,0,1,14,7,0,Married,1,3,-1.8355958078731374,-0.6924179792286641
24336.0,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,39,2830,0,0,1,0,0,1,0,0,0,0,19,7,0,Single,0,1,-1.5661692147535042,1.3903020003016324
18222.0,0,0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,30,2704,0,1,0,0,0,0,0,1,0,0,53,39,0,Married,1,3,-1.7855803637856718,-0.6933627568942402
62335.0,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,68,2561,1,0,0,0,0,0,0,1,0,0,682,656,0,Divorced,0,2,0.5523948217327523,1.3339614332171075
42033.0,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,49,2807,0,0,0,1,0,1,0,0,0,0,18,11,0,Together,1,3,-1.014792604294452,-0.7184194397725572
86580.0,0,0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,37,2646,0,1,0,0,0,0,0,0,0,1,726,706,1,Married,1,0,1.3832529930234463,-0.7828932619388569
41437.0,1,1,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,63,2804,1,0,0,0,0,0,0,0,0,1,31,30,0,Divorced,0,1,-0.9666906603569007,1.3714615058021278
73705.0,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,69,2275,0,0,0,0,1,0,0,0,1,0,1588,1481,0,Widow,0,2,2.0609149544975613,1.301005299781393
61064.0,0,1,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,44,2826,0,1,0,0,0,0,0,1,0,0,900,720,0,Married,1,0,0.7259770925504407,-0.7591475545532494
38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,65,2250,0,1,0,0,0,0,0,0,1,0,70,68,0,Married,1,3,-1.0729480395474806,-0.7157143272192099
18358.0,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,31,2380,0,0,1,0,0,0,0,1,0,0,53,49,0,Single,0,1,-1.7285207303095578,1.3960191600800926
55012.0,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,47,2259,0,0,0,1,0,0,0,0,0,1,647,634,0,Together,1,3,0.20636744896071296,-0.7468209266450275
9722.0,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,47,2794,0,0,0,1,0,0,1,0,0,0,61,19,0,Together,1,3,-2.0662893378078486,-0.6843158340505899
38175.0,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,36,2438,0,1,0,0,0,0,0,0,0,1,150,147,0,Married,1,3,-0.9835391307033983,-0.7172335374147603
58656.0,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,64,2806,0,0,0,1,0,0,0,0,1,0,1208,1196,1,Together,1,0,1.02433665873359,-0.7635399189045348
52117.0,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,55,2841,0,0,0,1,0,0,0,1,0,0,259,239,0,Together,1,3,-0.3721693234802961,-0.7348508380280239
64813.0,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,42,2337,0,1,0,0,0,0,0,1,0,0,693,641,0,Married,1,0,0.5982981277329802,-0.7585088929788389
54222.0,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,47,2279,0,1,0,0,0,0,0,0,0,1,257,250,0,Married,1,3,-0.3026758373131523,-0.7370908536347422
83512.0,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,34,2171,0,1,0,0,0,0,0,1,0,0,2056,1955,4,Married,1,0,2.922227127495772,-0.8098190729166017
77520.0,0,1,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,61,2464,0,1,0,0,0,0,0,0,1,0,1468,1410,3,Married,1,0,1.9906131612510962,-0.7899364894435357
41154.0,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,42,2605,0,0,0,1,0,0,0,1,0,0,62,55,0,Together,1,3,-0.9904603179276478,-0.7184660413569757
80398.0,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,54,2755,0,1,0,0,0,0,0,1,0,0,1571,1545,1,Married,1,0,2.216312487772397,-0.795404497087447
18746.0,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,28,2190,0,0,1,0,0,0,1,0,0,0,44,24,0,Single,0,1,-1.7263797195924404,1.3958026330524482
35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,36,2752,0,0,0,1,0,0,0,1,0,0,310,123,0,Together,1,3,-0.88762689029631,-0.7176390014223198
60230.0,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,64,2564,0,0,1,0,0,0,0,1,0,0,1027,987,0,Single,0,2,0.9068448250338522,1.328398351507535
22108.0,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,43,2211,0,1,0,0,0,0,0,1,0,0,25,19,0,Married,1,3,-1.687333944727754,-0.69694501410314
44392.0,1,1,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,46,2456,0,0,0,1,0,0,0,1,0,0,182,153,0,Together,1,3,-0.7314415828691878,-0.7247116633089677
55424.0,0,1,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,44,2740,0,1,0,0,0,0,0,0,0,1,770,663,1,Married,1,0,0.3724792326524481,-0.75006645303896
17688.0,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,41,2691,0,1,0,0,0,0,0,1,0,0,9,7,0,Married,1,3,-1.8582201061104808,-0.6917819831985048
92491.0,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,37,2583,0,1,0,0,0,0,0,0,0,1,2012,1990,3,Married,1,0,3.174816563181225,-0.8185670885308143
90273.0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,29,2356,0,0,1,0,0,0,0,1,0,0,1880,1769,3,Single,0,2,2.9882476937590474,1.2763736374484251
82571.0,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,58,2247,0,0,0,0,1,0,0,0,0,1,1607,1528,1,Widow,0,2,2.3875083327560342,1.290946752549824
38513.0,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,38,2311,0,0,1,0,0,0,0,0,0,1,306,288,0,Single,0,1,-0.7267595995466223,1.3683801264493651
16653.0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,41,2231,0,0,1,0,0,0,0,0,1,0,62,55,0,Single,0,1,-1.7756871617603576,1.397665626718922
42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,65,2767,0,0,0,1,0,0,0,1,0,0,252,252,0,Together,1,3,-0.7066657910434505,-0.7243432582402953
23529.0,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,55,2697,0,0,1,0,0,0,1,0,0,0,34,14,0,Single,0,1,-1.575219020611545,1.390836961432997
74881.0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,59,2637,0,0,0,1,0,0,0,0,1,0,910,856,0,Together,1,0,1.2107107182821364,-0.7743769298343587
71107.0,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,69,2656,0,1,0,0,0,0,0,1,0,0,1132,937,0,Married,1,0,1.356074789173021,-0.7753296908513962
46910.0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,56,2257,0,0,0,1,0,0,0,0,0,1,62,56,0,Together,1,3,-0.7936749559359451,-0.7247156483440524
18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,61,2707,0,1,0,0,0,0,0,1,0,0,41,22,0,Married,1,3,-1.7844122842642363,-0.6935978956740875
37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,65,2587,1,0,0,0,0,0,0,1,0,0,30,5,1,Divorced,0,1,-1.1112763732023552,1.3760368269512897
82427.0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,54,2268,0,0,0,1,0,0,0,1,0,0,1349,1242,1,Together,1,0,2.011290589106057,-0.7925570932294698
75342.0,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,62,2578,0,0,1,0,0,1,0,0,0,0,537,511,0,Single,0,2,0.8178583135461679,1.3231377006588498
70044.0,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,66,2655,1,0,0,0,0,0,0,1,0,0,1490,1476,0,Divorced,0,2,1.814626462426684,1.3072097059802155
79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,53,2225,0,0,1,0,0,0,0,1,0,0,548,532,0,Single,0,2,0.961504814657347,1.3187572427376841
77437.0,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,57,2374,0,1,0,0,0,0,0,1,0,0,1096,1067,1,Married,1,0,1.5279884601854035,-0.7813835373539573
54984.0,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,61,2195,0,1,0,0,0,0,0,1,0,0,352,346,1,Married,1,3,-0.1592059319927322,-0.7400794068160487
42403.0,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,49,2359,0,1,0,0,0,0,0,0,0,1,39,36,0,Married,1,3,-0.9761873696890462,-0.7192989098521667
55761.0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,56,2225,0,0,0,1,0,0,0,1,0,0,152,120,1,Together,1,3,-0.37983932934819586,-0.7363731276423932
37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,37,2596,0,0,0,1,0,0,0,1,0,0,394,328,0,Together,1,3,-0.7121462258519454,-0.7218257069499381
45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,75,2191,0,0,1,0,0,0,0,0,0,1,120,95,0,Single,0,1,-0.7151842495461028,1.3649428546067872
70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,73,2688,0,0,0,1,0,0,0,1,0,0,1185,994,0,Together,1,0,1.394710428811243,-0.7756820136640395
58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,51,2684,1,0,0,0,0,0,0,0,0,1,777,762,0,Divorced,0,2,0.5245493259168934,1.336413599391646
81795.0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,68,2770,0,1,0,0,0,0,0,1,0,0,1294,1206,0,Married,1,0,1.9217045804757067,-0.790619670419745
28389.0,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,73,2745,0,0,0,1,0,0,1,0,0,0,20,12,0,Together,1,3,-1.4787798868518425,-0.7036508948010232
66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,74,2433,0,1,0,0,0,0,0,0,1,0,892,751,0,Married,1,0,0.9133873777478512,-0.7652314514296078
69901.0,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,51,2555,1,0,0,0,0,0,0,1,0,0,733,584,0,Divorced,0,2,0.8740955521875567,1.3245863820027026
80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,71,2642,0,1,0,0,0,0,0,0,0,1,2188,2145,3,Married,1,0,2.9776172351323695,-0.8093997137368582
63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,59,2780,0,0,0,1,0,0,0,0,0,1,1080,1059,1,Together,1,0,1.0263346863513687,-0.7657158247954016
44989.0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,46,2814,0,1,0,0,0,0,0,1,0,0,263,157,0,Married,1,3,-0.610916491487236,-0.7272025731126603
31859.0,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,40,2281,0,0,1,0,0,1,0,0,0,0,37,26,0,Single,0,1,-1.2867261286183953,1.3817243718715588
51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,71,2661,0,0,0,0,1,0,0,0,0,1,433,399,1,Widow,0,1,-0.12343247911895856,1.3513153129644586
30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,49,2710,0,0,0,0,1,0,0,1,0,0,37,30,0,Widow,0,1,-1.337563486728482,1.383338889868394
16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,41,2628,0,0,1,0,0,0,1,0,0,0,31,24,0,Single,0,1,-1.8358488010648684,1.3990646604985228
41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,52,2394,0,1,0,0,0,0,0,1,0,0,57,33,0,Married,1,3,-0.9978026396517372,-0.7183153779055558
39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,49,2488,0,0,1,0,0,0,0,0,1,0,151,135,0,Single,0,1,-0.875602727609637,1.3705491134402195
38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,65,2209,0,1,0,0,0,0,0,0,0,1,40,35,0,Married,1,3,-1.1006943573711612,-0.7153282517457202
77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,48,2558,0,1,0,0,0,0,0,1,0,0,604,544,0,Married,1,0,0.9384811297071727,-0.7707814071979068
62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,56,2451,0,1,0,0,0,1,0,0,0,0,563,504,0,Married,1,0,0.3723893871805461,-0.7534798299071782
13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,41,2635,1,0,0,0,0,1,0,0,0,0,31,14,0,Divorced,0,1,-1.9206688988934673,1.4017584191738077
59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,45,2408,0,0,0,1,0,0,0,1,0,0,403,345,0,Together,1,3,0.057572234884494464,-0.7461222752918609
72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,43,2472,0,1,0,0,0,0,0,1,0,0,1023,973,0,Married,1,0,1.255881968138234,-0.7739466021336798
21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,34,2454,0,1,0,0,0,1,0,0,0,0,44,33,0,Married,1,3,-1.669080938221048,-0.6972111350983566
67131.0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,64,2619,0,1,0,0,0,0,0,1,0,0,914,852,0,Married,1,0,0.9506986970509366,-0.7660533251785571
36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,40,2172,0,0,1,0,0,0,0,0,0,1,19,18,0,Single,0,1,-1.1399832657283875,1.3767669758574181
71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,38,2576,0,0,0,1,0,0,0,1,0,0,1117,1085,0,Together,1,0,1.3630391351489402,-0.7757984209149684
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,59,2173,0,1,0,0,0,0,1,0,0,0,33,23,0,Married,1,3,-1.4674983591737454,-0.7037946332848181
47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,45,2411,0,1,0,0,0,0,0,0,1,0,152,80,1,Married,1,3,-0.6517354349632087,-0.727738116459589
25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,46,2808,1,0,0,0,0,0,0,0,0,1,90,79,0,Divorced,0,1,-1.43831178052323,1.3874131910457284
51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,74,2596,0,1,0,0,0,0,0,0,0,1,185,161,0,Married,1,3,-0.5014099433092927,-0.7319676114618057
70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,35,2791,0,0,1,0,0,0,0,1,0,0,942,916,0,Single,0,2,1.156177371297162,1.319077125166636
85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,68,2545,0,0,0,1,0,0,0,0,0,1,1112,1059,0,Together,1,0,1.8210620579403234,-0.7904270573780875
42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,53,2262,0,1,0,0,0,0,0,1,0,0,24,24,0,Married,1,3,-0.9858041391693424,-0.7192410486390306
42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,65,2767,0,0,0,1,0,0,0,1,0,0,252,252,0,Together,1,3,-0.7066657910434505,-0.7243432582402953
29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,35,2828,0,0,1,0,0,0,0,1,0,0,148,131,0,Single,0,1,-1.2212919209599997,1.381478171467498
28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,43,2783,0,1,0,0,0,0,0,0,0,1,257,245,0,Married,1,3,-1.165885289177035,-0.7096766203448363
39435.0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,47,2486,0,0,0,1,0,0,0,0,0,1,89,76,0,Together,1,3,-1.0158576162196185,-0.7172138661326544
65370.0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,36,2491,0,1,0,0,0,1,0,0,0,0,432,403,0,Married,1,0,0.2947482018196492,-0.7531760248127104
20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,41,2718,0,0,1,0,0,0,1,0,0,0,32,17,0,Single,0,1,-1.6917075304893738,1.3945034541670873
42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,44,2291,0,0,1,0,0,0,0,0,0,1,119,94,0,Single,0,1,-0.8225051874487233,1.3683347025773678
